Iteration,3,4
0,5377483006.431256,4461798181.736881
1,6004459088.94837,4829595998.092799
2,5638151193.042845,4659783809.057757
3,5276258879.819837,4358892465.6876135
4,5764857742.941611,4764116234.99652
5,5960873197.207102,4835655642.402366
6,5550918835.899594,4536316213.780031
7,5600715228.223043,4619588311.903803
8,5025255503.267254,4242609240.5619044
9,5325436738.5177765,4415928935.799637
10,5246921102.916743,4342262685.89629
11,5610208207.619537,4584039010.3683405
12,5027053331.128146,4260176577.4684734
13,5419326315.027414,4470953854.733873
14,5467134649.741721,4608109292.418189
15,5258875896.41121,4377465231.548008
16,5087223099.815744,4284886450.3710904
17,5055231832.748921,4226830919.523167
18,5319347506.733698,4453791103.253595
19,5737575440.235471,4675310579.972297
20,5889347787.01854,4762781177.967372
21,5272784940.909252,4307719981.918105
22,6294005944.312096,5109384942.705923
23,5353032512.446609,4467808862.839539
24,5082656037.583819,4122008842.286247
25,4963878196.434805,4131311309.5326385
26,5260156839.004849,4416267380.238966
27,4896430141.957445,4204316047.4662685
28,5367575810.864133,4469948138.541688
29,4978963737.048688,4231904254.7938123
30,5422003795.323588,4404349218.500678
31,5064685401.536727,4333933738.442197
32,5051119051.040687,4254117616.308644
33,5491119101.764778,4585377177.667563
34,5114096514.444753,4312036432.620721
35,5391397767.03696,4403699674.395864
36,5406021267.065649,4440177063.863186
37,5571859052.485047,4600627351.897466
38,5580376934.447478,4638420813.32603
39,5355013306.004725,4398859617.239137
40,5465219590.450771,4523128403.833162
41,5362748635.979291,4484031242.161953
42,5334986288.04936,4449482898.053343
43,6222207942.968765,5044349849.922891
44,5390592457.2804575,4468106411.960991
45,4927297524.546554,4221522657.605462
46,5277691364.8449545,4492423579.100309
47,5308514332.4506,4491697164.628266
48,5457268929.0922365,4570228451.24037
49,5291376042.350386,4426684696.105177
50,5406045280.770361,4604246685.762461
51,5878165965.470792,4734020859.336347
52,5386560920.115785,4542672732.124289
53,5258694824.62013,4365104255.450205
54,5003964669.144187,4210512433.0450306
55,5169640787.033703,4290221851.425792
56,5466889199.40936,4393479665.64814
57,5663777391.291335,4562552338.80318
58,4870256364.374883,4273752779.9917707
59,5563153095.9633465,4563297701.097942
60,5123005176.426719,4350421931.6315775
61,5372778060.929054,4486633507.232877
62,5516365980.331868,4506206531.358951
63,5604391223.05681,4640596032.156062
64,5529100804.91303,4572293280.649501
65,5629853271.536082,4698749818.012552
66,5803556580.294525,4673269330.598829
67,5202780091.973277,4293564776.918936
68,5949592849.435111,4801654121.615238
69,6467263055.404691,5325900795.853784
70,5414730733.828487,4488775221.494302
71,5485004826.31963,4534980829.3929615
72,5111248989.261222,4378295730.155532
73,5489240969.149317,4579421954.264262
74,5633885164.675519,4632773080.320979
75,5274081267.746924,4433650846.991347
76,5546092298.9896345,4586223675.8299055
77,5842666455.237737,4778888985.946765
78,5300073560.433092,4410964580.270412
79,5452098378.997288,4453566787.632942
80,4991743509.901755,4292000168.905778
81,5414070325.864923,4485918916.363799
82,5359152314.276606,4551110008.275996
83,5432349623.309813,4580431610.308491
84,5471445309.469313,4513043488.351005
85,5358837250.041421,4488719426.112133
86,5347255841.120565,4422734686.525793
87,5539571848.668039,4540268846.896763
88,5225372021.518372,4345794795.296994
89,5006086263.5435915,4207248872.1261063
90,5284190589.935699,4426076007.927499
91,5275214634.07745,4417156109.388944
92,5617026625.196029,4727326481.581092
93,5201700381.303913,4263073215.6243453
94,5287286008.959488,4321678445.258067
95,5818932621.214818,4793588277.840077
96,5142443353.98047,4230515911.103237
97,4994798306.339055,4194470758.3412795
98,5495783623.759101,4458204662.602985
99,5251049570.030912,4430190446.224424
100,5322498382.688139,4428836363.941888
101,5235033869.785919,4375762451.164207
102,5284958088.1036215,4372795651.65657
103,5509670090.315434,4546051554.086474
104,5200652621.57482,4375129382.89657
105,5747163223.500269,4671586647.961455
106,5618894782.990442,4582821422.776138
107,5345342185.005688,4408908985.580773
108,5250176993.273017,4307011902.973754
109,5677000178.657121,4645920318.419371
110,5739557176.463844,4722463250.167833
111,5527901707.610485,4496682924.492403
112,5030499532.474821,4242526535.4272666
113,4852668892.648868,4157011815.053526
114,5175080017.875024,4307150459.183342
115,5464652995.698039,4521456203.898698
116,5219405193.007019,4332029093.159889
117,4925591327.837995,4117141588.3978806
118,5481100691.524767,4466843059.939887
119,5231074063.602171,4391144812.72311
120,5526670493.68437,4601320150.1430235
121,5550108918.763369,4523981426.708128
122,5345690046.527207,4484690582.726568
123,5423108362.133213,4443409771.260375
124,5176304593.870808,4296911882.9533615
125,5503668813.476527,4446194254.149681
126,5464584383.794531,4537368883.281166
127,5463084951.760349,4451951354.335354
128,5508653000.158003,4564832849.881533
129,5352799930.826039,4453622814.83666
130,5541369879.095416,4563245854.333228
131,5730827790.470553,4751641432.750407
132,5281224732.339209,4409288432.497411
133,5179498881.936553,4391081555.455438
134,6215424804.4756,5071064523.944295
135,5781221943.303062,4656887710.569929
136,4816181880.541943,4096937085.45029
137,5064986158.128188,4211953531.2019553
138,5424802555.041586,4479775435.932319
139,5504949105.061851,4466279663.804705
140,5640998395.810475,4644511114.220376
141,5439998951.054954,4421988263.234644
142,5501707815.465465,4552406049.700519
143,5234510604.7245,4311666881.645585
144,5317228447.558041,4392630758.662304
145,4884950148.1259165,4171736738.6170278
146,4737452909.715469,4058039252.978645
147,5700364295.008064,4725107399.609271
148,5538265901.845441,4545912980.014131
149,5117058647.408113,4162514106.9578037
150,5921105914.120371,4945611318.059999
151,5656175750.624433,4586175765.939124
152,5013810059.581058,4232341866.2477317
153,5416152557.89976,4474771016.828303
154,5599053321.753721,4749457250.520277
155,5245157856.545093,4336388318.737786
156,5343588884.469251,4414210179.627719
157,4712442764.5893545,4011571503.1343927
158,5216365212.741125,4314834217.063599
159,5124864076.0158825,4328530668.877227
160,5580464455.47608,4577917001.326437
161,5532743605.330698,4622719299.245452
162,5327813900.004485,4427683148.743372
163,5573299078.000199,4544261820.171361
164,5299083794.3997,4430496652.739744
165,5323267874.032676,4389760562.96566
166,5165154052.539017,4320815492.156489
167,5083017960.094842,4209346076.102251
168,5145528917.575271,4300419207.578014
169,4964631693.120636,4193545963.004825
170,5426533653.961271,4519253317.040201
171,5484733511.774242,4551718001.993801
172,4689528110.930567,4053182105.278973
173,5566859002.600561,4518026807.522378
174,5599646566.4026165,4555558940.493162
175,5519023342.162307,4570983332.01107
176,5321771745.269891,4438974291.317788
177,5029251648.56995,4243850177.0347905
178,5365023713.531142,4407084385.755127
179,5476851842.665886,4608944015.038911
180,5750386460.042083,4715611892.115228
181,5216754805.648573,4379919243.533146
182,5327320967.713291,4447948186.905073
183,5409444765.528446,4552049525.701597
184,5144545650.680716,4232419346.170182
185,6250741868.356574,5068709386.268563
186,5397969075.907339,4513891617.525558
187,5224334825.907944,4347098741.679381
188,5026936598.315118,4186824790.4966817
189,5303637216.761011,4504409667.844807
190,5188976949.863092,4378926183.208875
191,5103012997.338844,4254553327.9929423
192,5316556977.299743,4429809496.022568
193,5271554098.91543,4383390816.74398
194,5462134677.447916,4523095541.695221
195,5223425042.14257,4459641425.354208
196,5430806388.752785,4468631794.548069
197,5567541184.007087,4675103810.290912
198,5798708616.464507,4761692682.741771
199,6100463249.073858,5000667478.213916
200,5401261481.7301,4447296868.370405
201,4886981964.429645,4157600738.200154
202,5340240495.768508,4441484022.6506195
203,5687911791.130221,4729934858.06519
204,5353432020.178435,4406006818.293588
205,5262516324.530062,4422635220.74456
206,5583745055.613731,4554618566.591464
207,5196703128.932925,4359361159.737022
208,5281440492.495139,4435139692.4713335
209,5639825361.696856,4544385544.649032
210,5576428720.837484,4618908073.538082
211,5461506400.9068365,4579507756.529174
212,5998327546.572225,4763720818.535337
213,4767198659.580168,4116408659.165519
214,5342185263.794181,4577444877.838939
215,5484375152.921557,4528149244.537951
216,5763964860.434517,4666889219.484197
217,5079893661.896204,4275326512.8493648
218,5268191574.8973675,4366743519.548172
219,5198566118.266185,4382788407.07807
220,5592812397.615961,4615638974.260172
221,5066124080.912321,4291478679.5692596
222,5108635097.501964,4248363500.590276
223,5052914532.032122,4182244125.584308
224,6497085942.739094,5291671906.636997
225,5540690875.769927,4528323399.566975
226,5600304212.258242,4525086030.328291
227,4957563802.973094,4194968691.227554
228,6017380367.153901,4860142254.219668
229,5920643918.142989,4799529863.719073
230,5389516209.803524,4377144155.766414
231,5200646686.570035,4393212490.744609
232,5121644727.706926,4359499959.566404
233,5108200190.124649,4297280348.370958
234,5535837396.035009,4527931108.8036585
235,5618934813.990443,4624977516.282703
236,4978431437.024686,4217790482.2022543
237,5537421642.150343,4625647607.170257
238,5328835208.099309,4439194282.36194
239,5611089337.032288,4537920889.7749405
240,5370171853.847856,4512101892.7176695
241,5036059228.309925,4155967148.879464
242,5224606202.349297,4259247839.418532
243,5274535747.39901,4283534187.387365
244,5312918754.507044,4401153281.527011
245,5289286617.75663,4449291850.190956
246,4986729699.2374735,4137682355.930779
247,5610496117.68498,4615495352.351636
248,5455931189.126574,4478094077.781449
249,5350696553.687986,4476669628.9704
250,5448285034.794465,4484111968.2885065
251,5738117167.213296,4723185650.071791
252,5450916255.024662,4516115934.0171585
253,5363657250.539511,4473122547.923946
254,5172200954.881743,4309050456.402986
255,5413082057.355866,4542947520.152573
256,5436385873.906494,4518500309.197185
257,5270348742.4536295,4389720537.319087
258,5015793677.470482,4237988552.420726
259,6257571626.42876,5094496744.173368
260,4981315718.15843,4192024794.4490843
261,5196310711.265655,4260220625.3086376
262,5210399519.823909,4378390895.375626
263,5866866495.862503,4851258199.598841
264,5352817920.582129,4406620308.251943
265,5610904273.9214525,4573996391.009538
266,5390006458.505629,4474646498.5716915
267,5476945048.075619,4502872881.134544
268,5640262503.406843,4624453787.691297
269,4649195327.401624,3900941192.5326366
270,6059376743.363835,4896527387.057624
271,5548549775.398508,4627650990.522245
272,5789266221.836149,4704725710.093599
273,5192418530.005482,4332980534.864292
274,6137345336.474953,4977451860.189743
275,5208302541.790905,4349866782.072837
276,5431716796.0604,4512459618.018704
277,5011113267.34465,4170484189.5532517
278,5409912903.437518,4510010591.023784
279,5900135736.828271,4808617334.03424
280,5244557466.87387,4352332501.36638
281,5681392219.187203,4585569108.423624
282,5748637762.17175,4753855713.993221
283,5321398104.02442,4435764560.800648
284,5602077300.675658,4612897166.079999
285,5272535939.248309,4412222695.800994
286,6117416397.686189,5000632762.058847
287,5373541822.550885,4564742893.434379
288,6423766312.979406,5143589686.398772
289,5447873397.237742,4494099352.939235
290,5505690419.129916,4462677299.640241
291,5668838466.877996,4745506136.399133
292,5648085151.193939,4519653167.517631
293,5394315866.373545,4488031562.403904
294,5885648338.260302,4849172357.350131
295,5625275834.971952,4658979004.108293
296,5639662527.100419,4631222361.359828
297,5126641830.078813,4206575283.656065
298,5553471565.638433,4698818221.260211
299,5290301242.827485,4421358679.921592
300,5243471157.863858,4398502876.536978
301,5496515466.967081,4411221504.0401745
302,5444869686.635849,4530671757.53972
303,5516415778.091007,4508668910.340828
304,5509861361.050313,4533313459.58196
305,5803098604.2962,4770909434.011386
306,5513600341.973779,4515454682.297868
307,5395169239.710972,4470572363.1007185
308,6199674187.846087,5146730697.476629
309,5054505486.793639,4228818753.147495
310,6264512601.112803,5069741940.503462
311,5666294049.326226,4672315193.599576
312,5902695457.019513,4846420802.101606
313,5893673183.502167,4921644518.663761
314,5553349964.581569,4497599755.683348
315,5878791889.984846,4763130996.860983
316,5788135920.01291,4696510775.3633175
317,5472039057.087823,4531401891.565274
318,5111926671.909921,4307989014.261505
319,5693346638.698138,4681747054.291961
320,5687300189.36754,4687189939.350216
321,5022328096.483145,4233427375.122883
322,5141668724.837918,4249924425.889867
323,5338392834.114022,4360813377.21886
324,5216450399.799531,4272480246.337805
325,5626052190.252073,4664450118.628331
326,5477218877.271952,4545668357.683525
327,5261182795.7895565,4391102509.390406
328,5414572919.734331,4520388279.355899
329,6235675741.694279,5047219533.887312
330,5706574425.408237,4667133077.017799
331,5529016419.628196,4513931506.831019
332,5435835936.217242,4398657393.909614
333,5354521860.171541,4509690761.969242
334,5266462961.214023,4369806457.950122
335,5188443703.615094,4237127681.7288027
336,5362474301.464993,4464842023.455049
337,5203815418.089087,4325335821.2885
338,5009862234.42533,4272066504.1123962
339,5266316379.094201,4410133579.009173
340,5045425860.57473,4218245991.1625214
341,5736376852.1302805,4657875540.459036
342,5448480298.131479,4581939737.400414
343,5523570823.116834,4471744990.923154
344,5294666491.003836,4427483001.878055
345,5960687800.965191,4910003319.196494
346,5693915378.288627,4666984782.218342
347,5254700427.506494,4401570378.5942135
348,5599730256.558249,4618281863.244019
349,5006523127.08313,4384799384.485648
350,5540638421.540887,4611574883.742756
351,5557611197.732817,4641052684.52356
352,5407811703.4547415,4548753041.535609
353,5775315465.585433,4731138108.168074
354,5027918128.773492,4249070546.5257287
355,4792321051.728204,4122854467.134717
356,5747430777.180993,4759510306.532001
357,5560618292.767334,4592654926.230576
358,5491298680.19977,4553775929.833558
359,5471476913.634442,4557896145.088071
360,5379990275.182229,4472185151.29426
361,5373794628.2875185,4634428907.003717
362,5277383854.282462,4428279474.366048
363,5253868368.550248,4412412999.704391
364,5550870872.727623,4538615020.413797
365,6087307510.355503,4869240876.962334
366,5673399311.368399,4604325787.079269
367,5572968105.628454,4588666950.785744
368,5164156326.10939,4425919505.9746685
369,5181115797.398773,4315973133.930097
370,5372954505.510697,4397312585.915907
371,5593905392.039082,4616216078.191669
372,5773277660.382895,4785764413.941375
373,5998754173.509902,4835084097.647547
374,6306310082.411656,5120094640.835135
375,5522748021.417596,4592767334.635456
376,5582824196.060602,4595153823.6231165
377,5202675096.440049,4297109719.095302
378,5509415644.732051,4503746753.780728
379,5351941139.879229,4452959497.78504
380,5758134372.008962,4607270071.282227
381,5709844117.696494,4694018829.233475
382,5026751616.170001,4255362623.7264557
383,6279325644.573968,5065494621.326864
384,5637521978.219209,4666143250.030774
385,5382406087.269042,4359093585.562174
386,5272616262.279041,4373047591.582586
387,5465771073.830391,4610664834.69412
388,5337771306.097,4391150476.810035
389,5043625969.863527,4211985309.5073657
390,5612300966.353919,4598984254.96395
391,5495794662.103932,4485447897.591013
392,5363237500.734985,4437143692.856623
393,5290371612.074781,4348016046.426868
394,5499427889.049378,4497946759.44833
395,5124951566.144267,4248746331.4888515
396,5750462684.763554,4698230348.381593
397,5371768810.738557,4458416396.559543
398,5415581559.130897,4488370284.472404
399,5755203736.460584,4635877817.643608
400,5296098138.167779,4415563374.49685
401,5215221809.680308,4417695674.201012
402,5361995091.102404,4445080105.655192
403,5685753177.939061,4590085776.0494
404,5183448758.830602,4306362499.736096
405,5345656235.413196,4452699159.303241
406,5679691516.628872,4748336980.625287
407,5074149317.841169,4192943070.9706135
408,5132174911.70515,4327092551.446653
409,5093515564.739648,4390838980.406503
410,5327334072.223872,4468893323.232954
411,5540531049.034037,4544784940.00584
412,5467578090.479095,4552809305.154079
413,4877449920.95828,4126394855.2405686
414,5730361823.040914,4664665819.94932
415,5333933840.884412,4462497132.899927
416,5205450802.167004,4376730559.249826
417,6081249485.667658,4982067339.96732
418,5249680923.54537,4366425940.151023
419,5654326469.724119,4709190731.681161
420,5357292344.390449,4416068975.883719
421,5550513787.955447,4612186783.255168
422,5461802770.797257,4574970056.3792925
423,5114838681.237684,4329771329.046889
424,5892678231.895532,4807911222.277519
425,4994521600.629029,4204014182.6780143
426,5851956953.526556,4741650598.377604
427,5413202959.980609,4467119626.580721
428,6082580849.226454,4940549646.888416
429,4996981609.72115,4227246104.884675
430,5008213308.575961,4302967334.723905
431,5238522845.843367,4388653233.960064
432,6346427986.543591,5145178059.101904
433,4943418072.160499,4229274055.5503097
434,5209611022.643676,4370373797.038189
435,5366136328.1375265,4344472865.359702
436,5131543458.573141,4262651884.7212343
437,5544585946.946884,4576548385.3668375
438,5296272749.8960085,4414858420.777857
439,5498124333.508877,4635231157.756534
440,6032702346.444875,4932542843.013509
441,5621324861.217921,4545278265.057655
442,5600429927.673711,4686689792.162563
443,5489176621.410459,4446606299.801397
444,5525973423.243917,4507826208.278027
445,5209627942.949039,4283781904.716458
446,5705702009.483801,4767557185.070411
447,5701653612.754065,4741793692.445147
448,5496681560.99067,4577909709.8746
449,6180408176.563908,4997690319.65028
450,5868636162.735912,4805771177.619564
451,5184664456.960314,4323220930.202456
452,5833406832.9900675,4763693710.671145
453,5052901577.419098,4313151227.958716
454,5571451582.497108,4622183246.117028
455,5735022444.801935,4714217637.42224
456,5173139196.453899,4319634399.637908
457,5402692835.380056,4471337905.297678
458,5514133278.406097,4578946137.278854
459,5460601194.521081,4528968630.605872
460,5160743300.908441,4277599391.9825463
461,5767258862.61513,4786650875.985736
462,5206513419.22718,4354101218.547508
463,5730846166.361905,4778487641.081357
464,5720041522.271206,4676772469.512618
465,5455702168.066358,4552053144.638794
466,5171476897.838915,4201894625.7281904
467,5654714135.531175,4626347474.060229
468,5582996162.794781,4574142133.266162
469,5635946703.842614,4635011142.840156
470,5407665399.466316,4529238711.120656
471,5189473523.994538,4413711757.266699
472,5158209242.971747,4339605663.918613
473,5242145489.065212,4399564001.695995
474,5584479819.042942,4673906036.936737
475,5642648843.403651,4775532477.141504
476,5188000930.724712,4371609910.314174
477,5293450180.192613,4444407422.069681
478,5395329281.601896,4450432441.516959
479,5136344345.933174,4273058135.646799
480,5530449082.653261,4517873784.713186
481,5363461433.217517,4537360213.89172
482,6118380859.378947,4963699026.543182
483,5556857958.685493,4661536366.932797
484,5383456672.896274,4458860685.452958
485,5847463762.263336,4750622590.362598
486,4747094920.5389805,4040897666.239665
487,5488911009.354846,4552562202.00782
488,5406090775.913888,4407804996.918618
489,5432117366.948587,4563877427.667315
490,5048701141.3169155,4271754335.323515
491,6461774610.08055,5295194282.789953
492,5644490905.529056,4622322487.669011
493,5188727781.992318,4360098385.914756
494,5712536056.5075445,4690742802.95086
495,5402123786.6663885,4553568918.333812
496,5493025410.766213,4489662824.113833
497,5272846356.953887,4387516713.575672
498,6314685899.30566,5103573518.072805
499,5845149345.681387,4790311321.124744
